awaywon,awaylost,homewon,homelost,homeWins,homeLosses,homeOvertimeLosses,homeConferenceWins,homeConferenceLosses,homeDivisionWins,homeDivisionLosses,homeShutoutWins,homeConferenceRank,homeDivisionRank,awayWins,awayLosses,awayOvertimeLosses,awayConferenceWins,awayConferenceLosses,awayDivisionWins,awayDivisionLosses,awayShutoutWins,awayConferenceRank,awayDivisionRank,IsClosed,AwayTeam,HomeTeam,AwayTeamMoneyLine,HomeTeamMoneyLine,PointSpread,OverUnder,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,OverPayout,UnderPayout,outcome
21.0,7.0,51.0,15.0,32,37,13,17,33,9,17,3,12,6,27,49,6,14,36,6,20,3,15,8,True,SEA,SJ,38.0,-45.0,-0.5,0.6000000000000001,-72.0,58.0,13.0,13.0,-37.0,-36.0,home
22.0,7.0,0.0,68.0,31,37,14,16,34,11,15,4,13,7,27,49,6,14,36,6,20,3,15,8,True,SEA,ANA,46.0,-54.0,-0.5,0.6000000000000001,-58.0,48.0,15.0,15.0,-40.0,-34.0,home
24.0,40.0,23.0,7.0,27,49,6,14,36,6,20,3,15,8,49,27,6,34,16,21,5,4,5,2,True,EDM,SEA,-38.0,-35.0,0.2,0.7000000000000001,66.0,-85.0,2.0,2.0,-40.0,33.0,away
3.0,63.0,24.0,7.0,27,49,6,14,36,6,20,3,15,8,25,50,7,16,34,10,16,1,16,8,False,ARI,SEA,66.0,-83.0,-0.5,0.6000000000000001,-42.0,35.0,21.0,20.0,-37.0,-37.0,home
47.0,20.0,25.0,7.0,27,49,6,14,36,6,20,3,15,8,25,46,11,11,39,8,18,1,15,8,True,PHI,SEA,37.0,-44.0,-0.5,0.7000000000000001,-72.0,57.0,2.0,2.0,-40.0,-34.0,home
12.0,52.0,26.0,7.0,27,49,6,14,36,6,20,3,15,8,50,21,11,30,20,16,10,11,3,1,True,CGY,SEA,-65.0,54.0,0.2,0.6000000000000001,45.0,-53.0,11.0,10.0,-37.0,-37.0,away
61.0,8.0,26.0,8.0,27,49,6,14,36,6,20,3,15,8,40,30,12,26,24,13,13,1,10,5,True,VAN,SEA,-39.0,-34.0,0.2,0.6000000000000001,69.0,-85.0,22.0,22.0,-37.0,-37.0,away
27.0,8.0,19.0,46.0,56,19,7,34,16,15,11,7,1,1,27,49,6,14,36,6,20,3,15,8,True,SEA,COL,102.0,-130.0,-0.5,0.7000000000000001,42.0,-50.0,14.0,14.0,-41.0,34.0,home
28.0,8.0,16.0,47.0,46,30,6,27,23,14,12,2,7,4,27,49,6,14,36,6,20,3,15,8,True,SEA,DAL,56.0,-67.0,-0.5,0.6000000000000001,-48.0,40.0,23.0,22.0,-41.0,34.0,home
28.0,9.0,50.0,14.0,49,22,11,34,16,17,9,4,4,3,27,49,6,14,36,6,20,3,15,8,True,SEA,STL,53.0,-64.0,-0.5,0.7000000000000001,-48.0,40.0,1.0,1.0,-35.0,-39.0,home
26.0,41.0,29.0,9.0,27,49,6,14,36,6,20,3,15,8,44,27,11,21,29,12,14,5,6,3,True,LA,SEA,-39.0,-35.0,0.2,0.6000000000000001,66.0,-82.0,19.0,18.0,-38.0,-36.0,home
16.0,50.0,30.0,9.0,27,49,6,14,36,6,20,3,15,8,28,42,12,16,34,5,21,3,14,7,True,CHI,SEA,-36.0,-37.0,-0.5,0.6000000000000001,-92.0,73.0,1.0,1.0,-36.0,-37.0,home
52.0,15.0,30.0,10.0,27,49,6,14,36,6,20,3,15,8,32,37,13,17,33,9,17,3,12,6,True,SJ,SEA,-35.0,-38.0,-0.5,0.6000000000000001,-90.0,70.0,21.0,20.0,-37.0,-37.0,home
51.0,14.0,30.0,11.0,27,49,6,14,36,6,20,3,15,8,49,22,11,34,16,17,9,4,4,3,True,STL,SEA,-63.0,53.0,0.2,0.7000000000000001,46.0,-55.0,2.0,2.0,-35.0,-39.0,away
25.0,43.0,31.0,11.0,27,49,6,14,36,6,20,3,15,8,58,18,6,37,13,19,7,5,1,1,True,FLA,SEA,-86.0,71.0,0.2,0.7000000000000001,-36.0,-38.0,15.0,15.0,34.0,-41.0,home
35.0,29.0,32.0,11.0,27,49,6,14,36,6,20,3,15,8,45,30,7,30,20,16,10,4,8,5,True,NAS,SEA,-60.0,50.0,0.2,0.6000000000000001,47.0,-57.0,2.0,1.0,-40.0,-34.0,home
33.0,11.0,46.0,21.0,46,25,11,28,22,14,12,7,7,3,27,49,6,14,36,6,20,3,15,8,True,SEA,PIT,90.0,-115.0,-0.5,0.7000000000000001,39.0,-46.0,13.0,12.0,34.0,-41.0,home
34.0,11.0,36.0,24.0,37,35,10,24,26,15,11,9,9,5,27,49,6,14,36,6,20,3,15,8,False,SEA,NYI,51.0,-61.0,-0.5,0.6000000000000001,-53.0,45.0,21.0,20.0,33.0,-40.0,home
35.0,11.0,41.0,28.0,52,24,6,35,15,16,10,9,4,2,27,49,6,14,36,6,20,3,15,8,True,SEA,NYR,48.0,-58.0,-0.5,0.7000000000000001,-53.0,44.0,0.0,0.0,-36.0,-38.0,home
36.0,11.0,4.0,59.0,51,26,5,31,19,18,8,4,6,4,27,49,6,14,36,6,20,3,15,8,True,SEA,BOS,72.0,-89.0,-0.5,0.7000000000000001,-39.0,-35.0,11.0,11.0,33.0,-40.0,home
4.0,60.0,37.0,11.0,27,49,6,14,36,6,20,3,15,8,51,26,5,31,19,18,8,4,6,4,True,BOS,SEA,-75.0,61.0,0.2,0.6000000000000001,38.0,-46.0,21.0,20.0,-38.0,-36.0,home
37.0,12.0,53.0,15.0,32,37,13,17,33,9,17,3,12,6,27,49,6,14,36,6,20,3,15,8,True,SEA,SJ,35.0,-42.0,-0.5,0.6000000000000001,-82.0,66.0,12.0,12.0,36.0,-43.0,home
35.0,30.0,38.0,12.0,27,49,6,14,36,6,20,3,15,8,45,30,7,30,20,16,10,4,8,5,True,NAS,SEA,-65.0,53.0,0.2,0.6000000000000001,45.0,-54.0,23.0,22.0,-35.0,-39.0,home
38.0,13.0,65.0,2.0,44,26,12,29,21,16,10,8,8,4,27,49,6,14,36,6,20,3,15,8,True,SEA,WAS,62.0,-76.0,-0.5,0.6000000000000001,-43.0,36.0,15.0,15.0,-40.0,-34.0,home
39.0,13.0,7.0,59.0,54,20,8,30,20,17,9,6,2,1,27,49,6,14,36,6,20,3,15,8,True,SEA,CAR,86.0,-109.0,-0.5,0.7000000000000001,36.0,-44.0,21.0,21.0,-40.0,-34.0,home
39.0,14.0,57.0,7.0,54,21,7,34,16,16,10,7,3,2,27,49,6,14,36,6,20,3,15,8,True,SEA,TOR,76.0,-94.0,-0.5,0.7000000000000001,-36.0,-37.0,1.0,1.0,-37.0,-37.0,home
40.0,14.0,38.0,20.0,33,42,7,22,28,11,15,2,13,7,27,49,6,14,36,6,20,3,15,8,True,SEA,OTT,40.0,-47.0,-0.5,0.6000000000000001,-71.0,57.0,12.0,12.0,-40.0,-34.0,home
41.0,14.0,32.0,31.0,22,49,11,15,35,9,17,3,16,8,27,49,6,14,36,6,20,3,15,8,True,SEA,MON,35.0,-41.0,-0.5,0.7000000000000001,-83.0,67.0,23.0,23.0,35.0,-42.0,home
57.0,11.0,41.0,15.0,27,49,6,14,36,6,20,3,15,8,51,23,8,29,21,15,11,3,5,3,True,TB,SEA,-96.0,76.0,0.2,0.7000000000000001,-37.0,-37.0,17.0,17.0,-39.0,-35.0,home
24.0,43.0,42.0,15.0,27,49,6,14,36,6,20,3,15,8,32,40,10,22,28,8,18,4,12,6,True,DET,SEA,-34.0,-40.0,-0.5,0.7000000000000001,-85.0,68.0,2.0,2.0,-38.0,-36.0,home
43.0,15.0,26.0,42.0,44,27,11,21,29,12,14,5,6,3,27,49,6,14,36,6,20,3,15,8,True,SEA,LA,54.0,-65.0,-0.5,0.7000000000000001,-51.0,42.0,18.0,18.0,-35.0,-38.0,home
44.0,15.0,26.0,43.0,44,27,11,21,29,12,14,5,6,3,27,49,6,14,36,6,20,3,15,8,True,SEA,LA,56.0,-68.0,-0.5,0.7000000000000001,-48.0,40.0,27.0,26.0,-34.0,-40.0,away
63.0,4.0,44.0,16.0,27,49,6,14,36,6,20,3,15,8,43,31,8,27,23,16,10,3,9,4,True,VEG,SEA,-53.0,44.0,0.2,0.7000000000000001,51.0,-62.0,3.0,3.0,-40.0,34.0,home
64.0,4.0,44.0,17.0,27,49,6,14,36,6,20,3,15,8,43,31,8,27,23,16,10,3,9,4,True,VEG,SEA,-58.0,48.0,0.2,0.7000000000000001,49.0,-60.0,20.0,20.0,-35.0,-38.0,away
16.0,48.0,45.0,17.0,27,49,6,14,36,6,20,3,15,8,46,30,6,27,23,14,12,2,7,4,True,DAL,SEA,-52.0,43.0,0.2,0.6000000000000001,54.0,-66.0,2.0,2.0,-42.0,35.0,home
45.0,18.0,52.0,14.0,49,22,11,34,16,17,9,4,4,3,27,49,6,14,36,6,20,3,15,8,True,SEA,STL,65.0,-80.0,-0.5,0.7000000000000001,-43.0,36.0,17.0,17.0,-39.0,-34.0,home
46.0,18.0,16.0,51.0,28,42,12,16,34,5,21,3,14,7,27,49,6,14,36,6,20,3,15,8,True,SEA,CHI,42.0,-50.0,-0.5,0.7000000000000001,-64.0,53.0,23.0,22.0,-35.0,-39.0,home
12.0,53.0,47.0,18.0,27,49,6,14,36,6,20,3,15,8,50,21,11,30,20,16,10,11,3,1,True,CGY,SEA,-79.0,65.0,0.2,0.7000000000000001,36.0,-43.0,2.0,1.0,34.0,-41.0,home
17.0,48.0,16.0,52.0,28,42,12,16,34,5,21,3,14,7,46,30,6,27,23,14,12,2,7,4,True,DAL,CHI,-54.0,45.0,0.2,0.6000000000000001,53.0,-64.0,12.0,12.0,-41.0,34.0,away
0.0,69.0,8.0,59.0,54,20,8,30,20,17,9,6,2,1,31,37,14,16,34,11,15,4,13,7,True,ANA,CAR,107.0,-139.0,-0.5,0.6000000000000001,42.0,-50.0,11.0,11.0,-42.0,34.0,home
62.0,0.0,38.0,21.0,33,42,7,22,28,11,15,2,13,7,39,32,11,28,22,14,12,5,11,6,True,WPG,OTT,-59.0,49.0,0.2,0.7000000000000001,46.0,-55.0,13.0,12.0,-40.0,33.0,home
35.0,31.0,47.0,21.0,46,25,11,28,22,14,12,7,7,3,45,30,7,30,20,16,10,4,8,5,True,NAS,PIT,52.0,-63.0,-0.5,0.7000000000000001,-52.0,43.0,3.0,3.0,-38.0,-36.0,home
7.0,61.0,58.0,11.0,51,23,8,29,21,15,11,3,5,3,32,39,11,17,33,8,18,1,11,5,True,BUF,TB,91.0,-116.0,-0.5,0.7000000000000001,38.0,-46.0,3.0,3.0,-39.0,-35.0,home
4.0,61.0,66.0,2.0,44,26,12,29,21,16,10,8,8,4,51,26,5,31,19,18,8,4,6,4,True,BOS,WAS,-42.0,36.0,0.2,0.7000000000000001,65.0,-81.0,3.0,3.0,-37.0,-36.0,home
63.0,0.0,32.0,32.0,22,49,11,15,35,9,17,3,16,8,39,32,11,28,22,14,12,5,11,6,True,WPG,MON,-42.0,35.0,0.2,0.7000000000000001,62.0,-77.0,13.0,13.0,-38.0,-35.0,home
53.0,14.0,4.0,62.0,51,26,5,31,19,18,8,4,6,4,49,22,11,34,16,17,9,4,4,3,True,STL,BOS,37.0,-44.0,-0.5,0.7000000000000001,-74.0,60.0,14.0,14.0,-38.0,-36.0,home
48.0,18.0,12.0,54.0,50,21,11,30,20,16,10,11,3,1,27,49,6,14,36,6,20,3,15,8,True,SEA,CGY,100.0,-129.0,-0.5,0.7000000000000001,39.0,-48.0,21.0,20.0,-36.0,-38.0,home
39.0,21.0,24.0,44.0,32,40,10,22,28,8,18,4,12,6,33,42,7,22,28,11,15,2,13,7,True,OTT,DET,33.0,-40.0,-0.5,0.7000000000000001,-78.0,63.0,17.0,17.0,-38.0,-36.0,home
59.0,11.0,17.0,49.0,46,30,6,27,23,14,12,2,7,4,51,23,8,29,21,15,11,3,5,3,True,TB,DAL,-52.0,44.0,0.2,0.7000000000000001,52.0,-64.0,21.0,21.0,-39.0,-35.0,home
8.0,60.0,42.0,28.0,52,24,6,35,15,16,10,9,4,2,54,20,8,30,20,17,9,6,2,1,True,CAR,NYR,-41.0,34.0,0.2,0.6000000000000001,67.0,-83.0,17.0,16.0,-38.0,-36.0,home
7.0,62.0,58.0,7.0,54,21,7,34,16,16,10,7,3,2,32,39,11,17,33,8,18,1,11,5,True,BUF,TOR,109.0,-141.0,-0.5,0.8,48.0,-59.0,15.0,15.0,-40.0,-34.0,away
65.0,4.0,61.0,9.0,40,30,12,26,24,13,13,1,10,5,43,31,8,27,23,16,10,3,9,4,True,VEG,VAN,-49.0,41.0,0.2,0.7000000000000001,56.0,-68.0,23.0,22.0,-36.0,-38.0,home
47.0,21.0,67.0,2.0,44,26,12,29,21,16,10,8,8,4,25,46,11,11,39,8,18,1,15,8,True,PHI,WAS,67.0,-83.0,-0.5,0.7000000000000001,-38.0,-35.0,16.0,16.0,-34.0,-39.0,home
35.0,32.0,3.0,64.0,25,50,7,16,34,10,16,1,16,8,27,46,9,15,35,9,17,2,14,7,True,NJ,ARI,-51.0,43.0,0.2,0.7000000000000001,52.0,-64.0,22.0,22.0,-36.0,-38.0,away
0.0,70.0,26.0,43.0,58,18,6,37,13,19,7,5,1,1,31,37,14,16,34,11,15,4,13,7,True,ANA,FLA,112.0,-145.0,-0.5,0.7000000000000001,48.0,-59.0,15.0,14.0,-44.0,37.0,home
42.0,29.0,48.0,21.0,25,46,11,11,39,8,18,1,15,8,52,24,6,35,15,16,10,9,4,2,True,NYR,PHI,-73.0,60.0,0.2,0.7000000000000001,37.0,-45.0,23.0,23.0,-40.0,-34.0,home
27.0,43.0,19.0,47.0,56,19,7,34,16,15,11,7,1,1,44,27,11,21,29,12,14,5,6,3,True,LA,COL,73.0,-91.0,-0.5,0.7000000000000001,-39.0,-35.0,25.0,25.0,-37.0,-37.0,home
48.0,19.0,64.0,0.0,39,32,11,28,22,14,12,5,11,6,27,49,6,14,36,6,20,3,15,8,False,SEA,WPG,51.0,-62.0,-0.5,0.6000000000000001,-53.0,42.0,25.0,24.0,-53.0,42.0,home
33.0,32.0,12.0,56.0,37,38,7,21,29,9,17,2,10,6,22,49,11,15,35,9,17,3,16,8,True,MON,CBJ,45.0,-55.0,-0.5,0.7000000000000001,-58.0,47.0,24.0,24.0,-35.0,-40.0,home
40.0,21.0,4.0,63.0,51,26,5,31,19,18,8,4,6,4,33,42,7,22,28,11,15,2,13,7,True,OTT,BOS,73.0,-90.0,-0.5,0.7000000000000001,-38.0,-36.0,1.0,1.0,-35.0,-38.0,home
54.0,14.0,7.0,63.0,32,39,11,17,33,8,18,1,11,5,49,22,11,34,16,17,9,4,4,3,True,STL,BUF,-64.0,52.0,0.2,0.7000000000000001,43.0,-52.0,0.0,0.0,-39.0,-35.0,away
66.0,4.0,12.0,55.0,50,21,11,30,20,16,10,11,3,1,43,31,8,27,23,16,10,3,9,4,True,VEG,CGY,48.0,-58.0,-0.5,0.7000000000000001,-57.0,48.0,2.0,2.0,-39.0,-35.0,away
25.0,44.0,8.0,61.0,54,20,8,30,20,17,9,6,2,1,32,40,10,22,28,8,18,4,12,6,True,DET,CAR,98.0,-127.0,-0.5,0.7000000000000001,40.0,-48.0,0.0,0.0,-36.0,-38.0,home
31.0,34.0,17.0,50.0,46,30,6,27,23,14,12,2,7,4,53,22,7,30,20,13,13,3,2,2,True,MIN,DAL,-41.0,34.0,0.2,0.7000000000000001,64.0,-80.0,2.0,2.0,-36.0,-38.0,home
36.0,25.0,48.0,21.0,46,25,11,28,22,14,12,7,7,3,37,35,10,24,26,15,11,9,9,5,True,NYI,PIT,44.0,-53.0,-0.5,0.6000000000000001,-65.0,53.0,1.0,1.0,-39.0,-35.0,home
36.0,32.0,19.0,48.0,56,19,7,34,16,15,11,7,1,1,27,46,9,15,35,9,17,2,14,7,True,NJ,COL,73.0,-90.0,-0.5,0.7000000000000001,-36.0,-38.0,2.0,2.0,-43.0,36.0,home
0.0,71.0,60.0,11.0,51,23,8,29,21,15,11,3,5,3,31,37,14,16,34,11,15,4,13,7,True,ANA,TB,93.0,-119.0,-0.5,0.7000000000000001,38.0,-45.0,1.0,1.0,-34.0,-40.0,home
68.0,2.0,58.0,8.0,54,21,7,34,16,16,10,7,3,2,44,26,12,29,21,16,10,8,8,4,True,WAS,TOR,50.0,-60.0,-0.5,0.8,-56.0,46.0,1.0,1.0,38.0,-46.0,home
3.0,65.0,62.0,9.0,40,30,12,26,24,13,13,1,10,5,25,50,7,16,34,10,16,1,16,8,True,ARI,VAN,84.0,-107.0,-0.5,0.7000000000000001,35.0,-42.0,3.0,3.0,-34.0,-40.0,home
37.0,25.0,33.0,33.0,22,49,11,15,35,9,17,3,16,8,37,35,10,24,26,15,11,9,9,5,True,NYI,MON,-53.0,44.0,0.2,0.6000000000000001,51.0,-62.0,3.0,3.0,-41.0,33.0,home
65.0,0.0,26.0,44.0,58,18,6,37,13,19,7,5,1,1,39,32,11,28,22,14,12,5,11,6,True,WPG,FLA,75.0,-93.0,-0.5,0.7000000000000001,-36.0,-38.0,3.0,3.0,-45.0,37.0,home
49.0,21.0,4.0,64.0,51,26,5,31,19,18,8,4,6,4,46,25,11,28,22,14,12,7,7,3,True,PIT,BOS,37.0,-44.0,-0.5,0.7000000000000001,-76.0,61.0,11.0,10.0,-36.0,-38.0,home
49.0,21.0,7.0,64.0,32,39,11,17,33,8,18,1,11,5,25,46,11,11,39,8,18,1,15,8,True,PHI,BUF,42.0,-51.0,-0.5,0.7000000000000001,-64.0,53.0,13.0,13.0,-34.0,-40.0,home
3.0,66.0,13.0,55.0,50,21,11,30,20,16,10,11,3,1,25,50,7,16,34,10,16,1,16,8,True,ARI,CGY,137.0,-188.0,-0.5,0.7000000000000001,57.0,-71.0,17.0,17.0,34.0,-42.0,home
12.0,57.0,28.0,43.0,44,27,11,21,29,12,14,5,6,3,37,38,7,21,29,9,17,2,10,6,True,CBJ,LA,54.0,-65.0,-0.5,0.7000000000000001,-49.0,41.0,19.0,18.0,-40.0,-34.0,home
54.0,15.0,17.0,51.0,46,30,6,27,23,14,12,2,7,4,32,37,13,17,33,9,17,3,12,6,True,SJ,DAL,64.0,-79.0,-0.5,0.6000000000000001,-43.0,36.0,16.0,16.0,-42.0,34.0,home
69.0,2.0,33.0,34.0,22,49,11,15,35,9,17,3,16,8,44,26,12,29,21,16,10,8,8,4,True,WAS,MON,-91.0,74.0,0.2,0.7000000000000001,-37.0,-37.0,15.0,14.0,-35.0,-39.0,away
25.0,45.0,43.0,29.0,52,24,6,35,15,16,10,9,4,2,32,40,10,22,28,8,18,4,12,6,True,DET,NYR,99.0,-128.0,-0.5,0.7000000000000001,40.0,-49.0,3.0,3.0,-40.0,33.0,home
59.0,8.0,40.0,22.0,33,42,7,22,28,11,15,2,13,7,54,21,7,34,16,16,10,7,3,2,True,TOR,OTT,-84.0,68.0,0.2,0.7000000000000001,34.0,-41.0,14.0,14.0,-42.0,35.0,away
8.0,62.0,20.0,48.0,56,19,7,34,16,15,11,7,1,1,54,20,8,30,20,17,9,6,2,1,True,CAR,COL,38.0,-45.0,-0.5,0.7000000000000001,-72.0,58.0,17.0,16.0,-36.0,-37.0,home
31.0,35.0,55.0,14.0,49,22,11,34,16,17,9,4,4,3,53,22,7,30,20,13,13,3,2,2,True,MIN,STL,-34.0,-39.0,-0.5,0.7000000000000001,-82.0,66.0,12.0,12.0,-35.0,-39.0,home
66.0,0.0,60.0,12.0,51,23,8,29,21,15,11,3,5,3,39,32,11,28,22,14,12,5,11,6,True,WPG,TB,66.0,-82.0,-0.5,0.7000000000000001,-41.0,34.0,15.0,15.0,-41.0,34.0,home
16.0,53.0,36.0,31.0,45,30,7,30,20,16,10,4,8,5,28,42,12,16,34,5,21,3,14,7,True,CHI,NAS,81.0,-101.0,-0.5,0.7000000000000001,-34.0,-40.0,11.0,11.0,-35.0,-38.0,home
36.0,33.0,49.0,19.0,27,49,6,14,36,6,20,3,15,8,27,46,9,15,35,9,17,2,14,7,True,NJ,SEA,-35.0,-39.0,-0.5,0.7000000000000001,-81.0,65.0,18.0,18.0,-34.0,-40.0,home
27.0,44.0,25.0,46.0,32,40,10,22,28,8,18,4,12,6,58,18,6,37,13,19,7,5,1,1,True,FLA,DET,-130.0,100.0,0.2,0.8,-51.0,42.0,19.0,19.0,-39.0,-34.0,away
37.0,26.0,60.0,8.0,54,21,7,34,16,16,10,7,3,2,37,35,10,24,26,15,11,9,9,5,True,NYI,TOR,52.0,-62.0,-0.5,0.7000000000000001,-50.0,42.0,3.0,3.0,-35.0,-39.0,home
7.0,65.0,50.0,21.0,25,46,11,11,39,8,18,1,15,8,32,39,11,17,33,8,18,1,11,5,True,BUF,PHI,-39.0,-35.0,0.2,0.7000000000000001,66.0,-81.0,20.0,20.0,-36.0,-38.0,away
13.0,57.0,0.0,72.0,31,37,14,16,34,11,15,4,13,7,37,38,7,21,29,9,17,2,10,6,True,CBJ,ANA,44.0,-53.0,-0.5,0.7000000000000001,-61.0,50.0,23.0,22.0,-35.0,-39.0,home
56.0,14.0,36.0,32.0,45,30,7,30,20,16,10,4,8,5,49,22,11,34,16,17,9,4,4,3,True,STL,NAS,-37.0,-36.0,0.2,0.7000000000000001,69.0,-86.0,21.0,21.0,-39.0,-36.0,away
55.0,15.0,31.0,36.0,53,22,7,30,20,13,13,3,2,2,32,37,13,17,33,9,17,3,12,6,True,SJ,MIN,85.0,-108.0,-0.5,0.7000000000000001,34.0,-41.0,21.0,20.0,-39.0,-35.0,home
70.0,2.0,20.0,49.0,56,19,7,34,16,15,11,7,1,1,44,26,12,29,21,16,10,8,8,4,True,WAS,COL,53.0,-64.0,-0.5,0.7000000000000001,-48.0,40.0,24.0,24.0,-45.0,38.0,home
17.0,52.0,63.0,9.0,40,30,12,26,24,13,13,1,10,5,46,30,6,27,23,14,12,2,7,4,True,DAL,VAN,-37.0,-36.0,0.2,0.6000000000000001,73.0,-92.0,27.0,26.0,-39.0,-35.0,home
9.0,62.0,3.0,67.0,25,50,7,16,34,10,16,1,16,8,54,20,8,30,20,17,9,6,2,1,True,CAR,ARI,-139.0,108.0,0.2,0.7000000000000001,-53.0,44.0,25.0,25.0,34.0,-41.0,away
36.0,34.0,67.0,4.0,43,31,8,27,23,16,10,3,9,4,27,46,9,15,35,9,17,2,14,7,True,NJ,VEG,88.0,-112.0,-0.5,0.7000000000000001,38.0,-46.0,25.0,24.0,-44.0,37.0,home
31.0,37.0,34.0,34.0,22,49,11,15,35,9,17,3,16,8,53,22,7,30,20,13,13,3,2,2,True,MIN,MON,-86.0,70.0,0.2,0.7000000000000001,-36.0,-38.0,1.0,1.0,-38.0,-36.0,home
27.0,45.0,38.0,26.0,37,35,10,24,26,15,11,9,9,5,58,18,6,37,13,19,7,5,1,1,True,FLA,NYI,-69.0,57.0,0.2,0.7000000000000001,39.0,-46.0,1.0,1.0,-43.0,36.0,home
67.0,0.0,43.0,30.0,52,24,6,35,15,16,10,9,4,2,39,32,11,28,22,14,12,5,11,6,True,WPG,NYR,59.0,-72.0,-0.5,0.7000000000000001,-46.0,38.0,0.0,0.0,-38.0,-35.0,home
13.0,58.0,56.0,15.0,32,37,13,17,33,9,17,3,12,6,37,38,7,21,29,9,17,2,10,6,True,CBJ,SJ,38.0,-46.0,-0.5,0.7000000000000001,-72.0,58.0,2.0,2.0,-39.0,-35.0,home
4.0,65.0,57.0,14.0,49,22,11,34,16,17,9,4,4,3,51,26,5,31,19,18,8,4,6,4,True,BOS,STL,37.0,-44.0,-0.5,0.7000000000000001,-73.0,58.0,1.0,1.0,33.0,-40.0,home
25.0,47.0,61.0,12.0,51,23,8,29,21,15,11,3,5,3,32,40,10,22,28,8,18,4,12,6,True,DET,TB,124.0,-166.0,-0.5,0.7000000000000001,52.0,-64.0,1.0,1.0,-35.0,-38.0,home
50.0,22.0,61.0,8.0,54,21,7,34,16,16,10,7,3,2,25,46,11,11,39,8,18,1,15,8,True,PHI,TOR,116.0,-152.0,-0.5,0.8,49.0,-60.0,0.0,0.0,35.0,-42.0,home
29.0,43.0,0.0,73.0,31,37,14,16,34,11,15,4,13,7,44,27,11,21,29,12,14,5,6,3,True,LA,ANA,-55.0,46.0,0.2,0.7000000000000001,49.0,-59.0,2.0,2.0,-39.0,-35.0,home
17.0,53.0,25.0,40.0,49,27,6,34,16,21,5,4,5,2,46,30,6,27,23,14,12,2,7,4,True,DAL,EDM,49.0,-59.0,-0.5,0.7000000000000001,-58.0,48.0,2.0,2.0,-35.0,-40.0,home
17.0,53.0,3.0,68.0,25,50,7,16,34,10,16,1,16,8,28,42,12,16,34,5,21,3,14,7,True,CHI,ARI,-53.0,45.0,0.2,0.7000000000000001,51.0,-62.0,3.0,3.0,-37.0,-37.0,home
71.0,2.0,67.0,5.0,43,31,8,27,23,16,10,3,9,4,44,26,12,29,21,16,10,8,8,4,True,WAS,VEG,40.0,-47.0,-0.5,0.7000000000000001,-72.0,58.0,3.0,3.0,-37.0,-36.0,home
20.0,50.0,50.0,19.0,27,49,6,14,36,6,20,3,15,8,56,19,7,34,16,15,11,7,1,1,True,COL,SEA,-97.0,78.0,0.2,0.7000000000000001,-41.0,34.0,3.0,3.0,-36.0,-37.0,home
18.0,53.0,13.0,56.0,50,21,11,30,20,16,10,11,3,1,46,30,6,27,23,14,12,2,7,4,True,DAL,CGY,61.0,-75.0,-0.5,0.7000000000000001,-48.0,40.0,15.0,15.0,-34.0,-40.0,home
68.0,0.0,9.0,63.0,54,20,8,30,20,17,9,6,2,1,39,32,11,28,22,14,12,5,11,6,True,WPG,CAR,73.0,-90.0,-0.5,0.7000000000000001,-35.0,-39.0,13.0,12.0,34.0,-41.0,home
17.0,54.0,30.0,43.0,44,27,11,21,29,12,14,5,6,3,28,42,12,16,34,5,21,3,14,7,True,CHI,LA,72.0,-89.0,-0.5,0.7000000000000001,-37.0,-36.0,16.0,16.0,-35.0,-40.0,home
51.0,22.0,34.0,35.0,22,49,11,15,35,9,17,3,16,8,25,46,11,11,39,8,18,1,15,8,True,PHI,MON,41.0,-48.0,-0.5,0.7000000000000001,-66.0,54.0,11.0,11.0,34.0,-42.0,away
7.0,66.0,37.0,34.0,27,46,9,15,35,9,17,2,14,7,32,39,11,17,33,8,18,1,11,5,True,BUF,NJ,38.0,-46.0,-0.5,0.7000000000000001,-67.0,54.0,11.0,10.0,-43.0,37.0,away
44.0,30.0,38.0,27.0,37,35,10,24,26,15,11,9,9,5,52,24,6,35,15,16,10,9,4,2,True,NYR,NYI,-40.0,-34.0,0.2,0.6000000000000001,66.0,-82.0,13.0,13.0,-38.0,-36.0,away
4.0,66.0,50.0,21.0,46,25,11,28,22,14,12,7,7,3,51,26,5,31,19,18,8,4,6,4,True,BOS,PIT,33.0,-40.0,-0.5,0.7000000000000001,-80.0,64.0,12.0,12.0,-34.0,-40.0,home
58.0,14.0,56.0,16.0,32,37,13,17,33,9,17,3,12,6,49,22,11,34,16,17,9,4,4,3,True,STL,SJ,-66.0,55.0,0.2,0.7000000000000001,42.0,-52.0,17.0,16.0,-35.0,-39.0,home
62.0,8.0,61.0,13.0,51,23,8,29,21,15,11,3,5,3,54,21,7,34,16,16,10,7,3,2,True,TOR,TB,38.0,-46.0,-0.5,0.7000000000000001,-70.0,57.0,14.0,14.0,-44.0,36.0,home
25.0,48.0,28.0,45.0,58,18,6,37,13,19,7,5,1,1,32,40,10,22,28,8,18,4,12,6,True,DET,FLA,148.0,-204.0,-0.5,0.8,62.0,-76.0,3.0,3.0,-38.0,-36.0,home
